time,open,high,low,close
1769524200,157725,158199,157525,157525
1769526000,157552,157948,157413,157809
1769527800,157763,158422,157713,158415
1769529600,158415,158699,158202,158376
1769531400,158383,158414,157901,158089
1769533200,158142,158222,157767,157883
1769535000,157912,157980,157621,157703
1769536800,157744,157858,157600,157750
1769571000,161500,162429,159900,161150
1769572800,161151,161499,160200,160847
1769574600,160903,161666,160838,161611
1769576400,161613,162245,161501,162058
1769578200,162057,162368,161840,162300
1769580000,162285,162498,162201,162330
1769581800,162376,162990,162370,162990
1769583600,162962,163490,162869,163450
1769585400,163430,164000,163147,163951
1769587200,163838,164499,163703,164450
1769589000,164450,164900,163653,164193
1769590800,164305,164482,163710,163980
1769592600,163939,164200,163602,164200
