time,open,high,low,close
1777887600,150410,150425,150317,150317
1777887900,150297,150376,150297,150358
1777888200,150358,150369,150220,150272
1777888500,150265,150266,150100,150214
1777888800,150174,150174,149513,149681
1777889100,149700,149700,149434,149598
1777889400,149600,149600,149364,149447
1777889700,149428,149504,149300,149420
1777890000,149413,149414,148913,149277
1777890300,149274,149480,149254,149382
1777890600,149382,149871,149382,149850
1777890900,149815,149919,149730,149889
1777891200,149899,149986,149792,149800
1777891500,149800,149951,149800,149900
1777891800,149950,149956,149791,149825
1777892100,149816,149880,149797,149880
1777892400,149880,150099,149880,149978
1777892700,149945,149997,149852,149997
1777893000,149997,150018,149901,150018
1777893300,150017,150148,149987,150148
1777893600,150094,150094,150004,150009
1777893900,149974,149974,149901,149943
1777894200,149901,149901,149750,149750
1777894500,149750,149755,149682,149699
1777894800,149720,149832,149720,149780
1777895100,149769,149892,149766,149892
1777895400,149899,149998,149838,149869
1777895700,149857,150059,149857,150059
1777896000,149980,150037,149970,150001
1777896300,150002,150031,149966,149966
1777896600,149964,150070,149964,150070
1777896900,150066,150350,150066,150300
1777897200,150302,150482,150302,150366
1777897500,150330,150330,150142,150146
1777897800,150264,150264,150141,150200
1777898100,150102,150336,150049,150283
1777898400,150319,150400,150316,150350
1777898700,150350,150386,150204,150350
1777899000,150316,150440,150316,150432
1777899300,150410,150410,150352,150352
1777899600,150300,150300,150000,150262
1777899900,150190,150353,150190,150352
1777900200,150368,150438,150195,150195
1777900500,150175,150200,150152,150153
1777900800,150153,150153,150052,150094
1777901100,150094,150150,150053,150053
1777901400,150050,150276,149856,150276
1777901700,150276,150276,150124,150200
1777902000,150155,150247,150100,150132
1777902300,150132,150174,149995,150022
1777902600,149971,150003,149910,149971
1777902900,150070,150185,150013,150110
1777903200,150110,150156,150014,150014
1777903500,150042,150042,149900,149900
1777903800,149942,150119,149855,150113
1777904100,149999,150334,149999,150251
1777904400,150300,150528,150300,150345
1777904700,150421,150421,150227,150227
1777905000,150278,150437,150278,150433
1777905300,150400,150472,150389,150462
1777905600,150455,150524,150340,150340
1777905900,150300,150320,150130,150179
1777906200,150152,150176,150116,150159
1777906500,150262,150262,149990,149990
1777906800,149950,150105,149853,150066
1777907100,150038,150090,149866,149900
1777907400,149955,149970,149645,149667
1777907700,149628,149884,149476,149528
1777908000,149453,149481,148975,149166
1777908300,149199,149651,149087,149541
1777908600,149571,149594,149281,149496
1777908900,149400,149699,149358,149480
1777909200,149415,149497,149324,149497
1777909500,149404,149404,149200,149200
1777909800,149166,149399,148950,149395
1777910100,149399,149400,149200,149200
1777910400,149200,149212,149068,149129
1777910700,149150,149208,148805,148918
1777911000,148969,149100,148760,148903
1777911300,148911,149314,148911,149314
1777911600,149283,149303,149214,149214
1777911900,149196,149206,148944,149139
1777912200,149054,149128,149054,149069
1777912500,149121,149121,149028,149052
1777912800,149050,149055,149000,149055
1777913100,149055,149100,149008,149090
1777913400,149122,149122,149052,149052
1777913700,149131,149145,149081,149145
1777914000,149175,149400,149175,149400
1777914300,149398,149450,149368,149368
1777914600,149373,149403,149349,149382
1777914900,149386,149618,149386,149546
1777915200,149540,149560,149500,149500
1777915500,149413,149499,149314,149320
1777915800,149340,149390,149332,149332
1777916100,149345,149345,149319,149340
1777916400,149329,149350,149300,149329
1777916700,149350,149350,149300,149300
1777917000,149304,149392,149290,149392
1777917300,149392,149399,149218,149350
1777951800,149950,149950,149472,149555
1777952100,149570,149624,149526,149624
1777952400,149597,149603,149531,149531
1777952700,149555,149570,149523,149570
1777953000,149554,149554,149501,149515
1777953300,149518,149527,149424,149462
1777953600,149469,149546,149469,149471
1777953900,149487,149494,149412,149412
1777954200,149400,149400,149300,149300
1777954500,149292,149323,149228,149241
1777954800,149258,149300,149229,149264
1777955100,149232,149263,149232,149263
1777955400,149265,149439,149260,149428
1777955700,149400,149400,149380,149380
1777956000,149360,149390,149339,149365
1777956300,149350,149398,149346,149381
1777956600,149383,149408,149351,149408
1777956900,149391,149417,149341,149373
1777957200,149300,149426,149300,149421
1777957500,149420,149642,149387,149578
1777957800,149544,149570,149530,149539
1777958100,149527,149531,149400,149400
1777958400,149450,149460,149450,149460
1777958700,149458,149470,149458,149465
1777959000,149465,149691,149465,149691
1777959300,149669,149890,149669,149838
1777959600,149820,149840,149688,149744
1777959900,149700,149745,149671,149745
1777960200,149700,149745,149650,149665
1777960500,149682,149691,149644,149658
1777960800,149680,149800,149680,149757
1777961100,149651,149651,149552,149568
1777961400,149521,149626,149521,149580
1777961700,149560,149560,149434,149434
1777962000,149459,149459,149350,149350
1777962300,149342,149350,149311,149350
1777962600,149350,149517,149350,149517
1777962900,149491,149650,149491,149650
1777963200,149625,149675,149587,149611
1777963500,149611,149660,149611,149645
1777963800,149675,149710,149675,149710
1777964100,149757,149768,149663,149686
1777964400,149688,149797,149686,149750
1777964700,149730,149770,149655,149700
1777965000,149700,149770,149660,149732
1777965300,149712,149799,149712,149764
1777965600,149756,149784,149756,149784
1777965900,149749,149749,149650,149650
1777966200,149663,149782,149663,149710
1777966500,149750,149891,149750,149795
1777966800,149796,149836,149760,149760
1777967100,149752,149755,149623,149623
1777967400,149625,149660,149605,149655
1777967700,149638,149646,149601,149646
1777968000,149640,149661,149602,149661
1777968300,149687,149706,149581,149590
1777968600,149590,149750,149542,149736
1777968900,149688,149728,149647,149690
1777969200,149690,149745,149652,149695
1777969500,149720,149770,149690,149690
1777969800,149709,149757,149709,149723
1777970100,149724,149724,149651,149651
1777970400,149697,149697,149638,149652
1777970700,149665,149680,149617,149617
1777971000,149770,149877,149760,149863
1777971300,149826,149925,149797,149870
1777971600,149884,149884,149802,149861
1777971900,149885,149990,149848,149932
1777972200,149945,149996,149920,149950
1777972500,149950,149950,149741,149800
1777972800,149786,149815,149761,149799
1777973100,149786,149830,149761,149800
1777973400,149780,149893,149780,149841
1777973700,149825,149880,149804,149880
1777974000,149856,149881,149840,149840
1777974300,149840,149881,149761,149782
1777974600,149781,149849,149750,149750
1777974900,149780,149800,149750,149800
1777975200,149815,149815,149730,149730
1777975500,149715,149715,149600,149600
1777975800,149600,149646,149555,149646
1777976100,149626,149636,149605,149605
1777976400,149671,149671,149671,149671
1777976700,149669,149669,149496,149496
1777977000,149525,149580,149489,149580
1777977300,149586,149629,149580,149580
1777977600,149580,149580,149406,149406
1777977900,149418,149450,149395,149410
1777978200,149413,149418,149309,149315
1777978500,149316,149410,149316,149410
1777978800,149395,149395,149310,149349
1777979100,149375,149485,149375,149445
1777979400,149490,149567,149490,149550
1777979700,149570,149600,149479,149479
1777980000,149451,149600,149451,149555
1777980300,149568,149615,149568,149568
1777980600,149605,149728,149605,149728
1777980900,149733,149740,149678,149683
1777981200,149670,149825,149670,149797
1777981500,149780,149889,149747,149856
1777981800,149773,149773,149706,149740
1777982100,149740,149740,149700,149707
1777982400,149750,149750,149670,149700
1777982700,149700,149786,149684,149691
1777983000,149765,149878,149743,149865
1777983300,149880,149899,149812,149865
1777983600,149883,150093,149862,150093
1777983900,150100,150210,150075,150174
1777984200,150174,150213,150062,150110
1777984500,150050,150088,149986,150088
1777984800,150063,150063,150000,150012
1777985100,150033,150050,149932,149969
1777985400,149972,149991,149930,149971
1777985700,149990,150010,149990,150000
1777986000,150055,150298,150055,150272
1777986300,150228,150370,150180,150278
1777986600,150242,150312,150205,150267
1777986900,150294,150440,150294,150345
1777987200,150352,150355,150192,150192
1777987500,150232,150348,150225,150247
1777987800,150260,150385,150260,150384
1777988100,150371,150390,150190,150191
1777988400,150191,150251,150150,150198
1777988700,150198,150284,150198,150252
1777989000,150280,150399,150280,150399
1777989300,150337,150337,150250,150280
1777989600,150385,150385,150236,150243
1777989900,150272,150385,150272,150385
1777990200,150343,150362,150055,150055
1777990500,150050,150170,150050,150100
1777990800,150051,150280,150051,150280
1777991100,150300,150430,150300,150377
1777991400,150398,150398,150238,150238
1777991700,150287,150296,150236,150292
1777992000,150305,150370,150305,150355
1777992300,150300,150320,150200,150200
1777992600,150178,150201,150170,150199
1777992900,150214,150240,150214,150220
1777993200,150235,150300,150180,150300
1777993500,150280,150299,150280,150299
1777993800,150298,150298,150298,150298
1777994100,150250,150250,150180,150180
1777994400,150177,150185,150100,150168
1777994700,150148,150167,150097,150097
1777995000,150128,150150,150094,150133
1777995300,150116,150116,150050,150050
1777995600,150050,150050,149982,150000
1777995900,149982,150050,149970,150050
1777996200,150042,150042,149984,149984
1777996500,149990,149990,149915,149921
1777996800,149910,149928,149849,149928
1777997100,149848,149887,149828,149860
1777997400,149880,149920,149840,149920
1777997700,149920,149920,149833,149894
1777998000,149900,149900,149817,149817
1777998300,149777,149777,149663,149687
1777998600,149746,149746,149549,149678
1777998900,149700,149723,149675,149675
1777999200,149650,149700,149650,149670
1777999500,149633,149692,149633,149674
1777999800,149715,149750,149704,149750
1778000100,149763,149808,149763,149785
1778000400,149773,149773,149755,149755
1778000700,149730,149730,149613,149614
1778001000,149610,149640,149570,149600
1778001300,149682,149725,149617,149725
1778001600,149750,149750,149691,149691
1778001900,149685,149685,149680,149680
1778002200,149680,149750,149620,149750
1778002500,149723,149723,149689,149689
1778002800,149740,149750,149740,149750
1778003100,149798,149799,149750,149799
1778003400,149827,149836,149722,149770
1778003700,149770,149839,149720,149838
1778038200,151903,152182,151653,151740
1778038500,151767,151880,151735,151880
1778038800,151879,151894,151727,151809
1778039100,151818,151845,151676,151750
1778039400,151760,151796,151682,151685
1778039700,151700,151740,151680,151730
1778040000,151700,151830,151700,151830
1778040300,151789,151872,151789,151804
1778040600,151850,151885,151829,151885
1778040900,151899,151929,151846,151846
1778041200,151849,151849,151801,151825
1778041500,151807,151992,151800,151967
1778041800,151967,151999,151935,151961
1778042100,151955,151961,151890,151900
1778042400,151950,151961,151864,151864
1778042700,151900,151999,151864,151988
1778043000,151999,151999,151905,151930
1778043300,151927,151960,151927,151957
1778043600,151925,152099,151925,152099
1778043900,152089,152126,151974,152101
1778044200,152100,152130,152034,152087
1778044500,152025,152042,151873,151950
1778044800,151950,152031,151896,152031
1778045100,152041,152093,151982,152006
1778045400,152010,152010,151840,151888
1778045700,151825,151902,151800,151862
1778046000,151825,151992,151818,151955
1778046300,151939,152051,151939,152001
1778046600,152039,152155,152012,152155
1778046900,152155,152450,152155,152365
1778047200,152410,152455,152353,152360
1778047500,152306,152634,152221,152549
1778047800,152568,152570,152373,152400
1778048100,152365,152450,152317,152400
1778048400,152407,152549,152407,152549
1778048700,152500,152599,152500,152598
1778049000,152596,152680,152555,152555
1778049300,152525,152525,152380,152380
1778049600,152456,152494,152088,152417
1778049900,152373,152409,152249,152355
1778050200,152277,152312,152123,152312
1778050500,152342,152380,152303,152380
1778050800,152380,152402,152320,152320
1778051100,152300,152311,152278,152311
1778051400,152327,152327,152112,152112
1778051700,152052,152243,152025,152243
1778052000,152209,152225,152150,152225
1778052300,152299,152338,152261,152280
1778052600,152260,152260,152175,152240
1778052900,152260,152260,152200,152210
1778053200,152210,152320,152210,152300
1778053500,152325,152462,152325,152422
1778053800,152480,152525,152440,152493
1778054100,152530,152578,152454,152543
1778054400,152543,152543,152409,152525
1778054700,152537,152537,152351,152411
1778055000,152420,152547,152420,152519
1778055300,152480,152513,152428,152460
1778055600,152413,152436,152362,152420
1778055900,152400,152419,152312,152312
1778056200,152300,152336,152189,152189
1778056500,152157,152245,152130,152201
1778056800,152250,152292,152250,152292
1778057100,152295,152345,152259,152345
1778057400,152359,152625,152359,152526
1778057700,152456,152570,152425,152570
1778058000,152589,152885,152364,152364
1778058300,152359,152499,152252,152474
1778058600,152474,152499,152400,152430
1778058900,152449,152563,152449,152502
1778059200,152511,152511,152401,152401
1778059500,152479,152506,152424,152437
1778059800,152482,152565,152407,152509
1778060100,152513,152648,152513,152600
1778060400,152604,152604,152430,152465
1778060700,152467,152577,152451,152574
1778061000,152564,152594,152528,152594
1778061300,152599,152654,152586,152623
1778061600,152687,152707,152633,152642
1778061900,152605,152637,152550,152550
1778062200,152522,152572,152481,152547
1778062500,152522,152590,152490,152516
1778062800,152535,152650,152516,152646
1778063100,152620,152680,152618,152625
1778063400,152669,152824,152669,152760
1778063700,152767,152786,152700,152768
1778064000,152770,152860,152766,152860
1778064300,152860,152880,152700,152726
1778064600,152726,152889,152665,152839
1778064900,152783,152810,152736,152804
1778065200,152770,152795,152615,152684
1778065500,152693,152799,152693,152799
1778065800,152799,152800,152564,152576
1778066100,152583,152597,152519,152548
1778066400,152501,152578,152500,152500
1778066700,152499,152583,152490,152490
1778067000,152480,152700,152446,152700
1778067300,152680,152775,152633,152633
1778067600,152633,152633,152302,152302
1778067900,152303,152400,152300,152329
1778068200,152350,152443,152308,152378
1778068500,152378,152378,152170,152245
1778068800,152162,152200,151900,152006
1778069100,152010,152200,152010,152100
1778069400,152101,152101,151900,151900
1778069700,151900,151933,151602,151749
1778070000,151775,152146,151775,152146
1778070300,152109,152215,152100,152100
1778070600,152121,152124,151895,152050
1778070900,152055,152086,152050,152086
1778071200,152100,152148,152100,152117
1778071500,152149,152168,152020,152029
1778071800,152077,152133,152000,152000
1778072100,152023,152193,151995,152193
1778072400,152181,152394,152100,152239
1778072700,152150,152247,151940,152005
1778073000,152005,152185,152005,152185
1778073300,152194,152347,152194,152200
1778073600,152160,152222,152160,152222
1778073900,152250,152275,152198,152275
1778074200,152235,152580,152151,152550
1778074500,152550,152550,152412,152439
1778074800,152436,152450,152382,152450
1778075100,152440,152550,152382,152518
1778075400,152516,152700,152448,152634
1778075700,152606,152635,152566,152600
1778076000,152600,152762,152600,152654
1778076300,152670,152734,152523,152733
1778076600,152672,152799,152672,152783
1778076900,152771,152870,152701,152701
1778077200,152714,152725,152600,152649
1778077500,152640,152675,152565,152565
1778077800,152505,152600,152505,152516
1778078100,152515,152549,152500,152523
1778078400,152588,152639,152501,152600
1778078700,152600,152600,152460,152460
1778079000,152450,152450,152300,152300
1778079300,152400,152420,152400,152402
1778079600,152381,152420,152352,152420
1778079900,152481,152481,152257,152297
1778080200,152296,152296,152205,152205
1778080500,152205,152330,152205,152330
1778080800,152391,152400,152379,152379
1778081100,152330,152330,152251,152251
1778081400,152251,152259,152160,152160
1778081700,152198,152227,152130,152157
1778082000,152140,152184,152063,152154
1778082300,152141,152254,152141,152191
1778082600,152161,152171,152077,152101
1778082900,152111,152175,152078,152078
1778083200,152061,152092,151986,152092
1778083500,152055,152124,152022,152030
1778083800,152100,152100,152041,152041
1778084100,152150,152150,152150,152150
1778084400,152046,152133,152032,152032
1778084700,152033,152198,152033,152165
1778085000,152165,152198,152121,152133
1778085300,152161,152264,152161,152262
1778085600,152262,152284,152245,152245
1778085900,152200,152227,152200,152227
1778086200,152175,152175,152130,152130
1778086500,152065,152075,152016,152016
1778086800,152052,152136,152029,152136
1778087100,152149,152205,152103,152160
1778087400,152145,152145,152093,152093
1778087700,152100,152100,152034,152034
1778088000,152075,152075,152075,152075
1778088300,152054,152100,152054,152100
1778088600,152101,152163,152101,152145
1778088900,152115,152142,152089,152142
1778089200,152080,152100,152075,152087
1778089500,152128,152174,152114,152114
1778089800,152168,152173,152074,152150
1778090100,152150,152219,152115,152219
1778124600,152887,152887,152622,152730
1778124900,152730,152750,152650,152700
1778125200,152701,152715,152686,152686
1778125500,152690,152699,152611,152679
1778125800,152695,152729,152660,152680
1778126100,152673,152715,152622,152698
1778126400,152600,152630,152580,152604
1778126700,152590,152650,152578,152600
1778127000,152600,152609,152464,152470
1778127300,152466,152572,152419,152571
1778127600,152558,152625,152540,152548
1778127900,152531,152535,152500,152535
1778128200,152500,152500,152481,152498
1778128500,152485,152528,152400,152528
1778128800,152529,152659,152529,152609
1778129100,152612,152644,152553,152578
1778129400,152553,152575,152522,152527
1778129700,152536,152580,152535,152580
1778130000,152567,152730,152567,152730
1778130300,152730,152730,152663,152706
1778130600,152706,152750,152706,152749
1778130900,152732,152800,152651,152688
1778131200,152648,152713,152633,152633
1778131500,152604,152604,152500,152529
1778131800,152500,152785,152500,152682
1778132100,152779,152789,152708,152754
1778132400,152733,152750,152668,152746
1778132700,152740,152795,152736,152760
1778133000,152780,152800,152741,152741
1778133300,152780,152791,152720,152751
1778133600,152790,152881,152790,152813
1778133900,152804,152934,152800,152910
1778134200,152910,152990,152855,152930
1778134500,152926,152980,152856,152962
1778134800,152959,152980,152890,152966
1778135100,152930,153085,152930,153085
1778135400,153099,153450,153032,153425
1778135700,153453,153667,153447,153660
1778136000,153667,153865,153594,153770
1778136300,153768,153802,153550,153601
1778136600,153600,153611,153500,153525
1778136900,153525,153649,153522,153628
1778137200,153628,153668,153262,153321
1778137500,153338,153557,153165,153432
1778137800,153499,153592,153382,153387
1778138100,153370,153439,153200,153300
1778138400,153303,153361,153250,153250
1778138700,153259,153376,153246,153329
1778139000,153363,153363,153250,153250
1778139300,153250,153297,153060,153060
1778139600,153060,153277,153060,153273
1778139900,153250,153296,153133,153200
1778140200,153232,153320,153220,153287
1778140500,153273,153350,153267,153300
1778140800,153320,153540,153300,153500
1778141100,153500,153543,153391,153397
1778141400,153438,153490,153372,153372
1778141700,153350,153350,153159,153159
1778142000,153203,153213,153156,153180
1778142300,153161,153161,152892,153000
1778142600,153051,153060,152800,152864
1778142900,152868,152938,152855,152866
1778143200,152900,152972,152900,152920
1778143500,152947,152947,152850,152864
1778143800,152864,152867,152818,152850
1778144100,152881,152888,152760,152760
1778144400,152750,152750,152610,152680
1778144700,152690,152910,152690,152910
1778145000,152930,153001,152900,152901
1778145300,152904,153026,152900,152990
1778145600,152976,153053,152940,153037
1778145900,153038,153095,153000,153001
1778146200,153000,153020,152944,153000
1778146500,153019,153121,152998,153107
1778146800,153107,153190,153093,153179
1778147100,153171,153190,153110,153110
1778147400,153131,153135,153022,153077
1778147700,153061,153061,152824,152899
1778148000,152875,152981,152850,152940
1778148300,152900,152964,152870,152945
1778148600,152938,152974,152938,152939
1778148900,152985,152985,152925,152925
1778149200,152852,152908,152800,152906
1778149500,152950,152950,152869,152869
1778149800,152880,152880,152820,152826
1778150100,152900,153031,152900,153001
1778150400,153039,153137,153039,153130
1778150700,153130,153130,153083,153100
1778151000,153080,153090,153039,153090
1778151300,153060,153060,153036,153059
